Lead ID,Evidence ID,Brand,Evidence Type,Evidence Date,Title,Summary,Source Name,Source URL,What It Confirms,Reliability,Checked At,Run ID,Claim,Source,Source Date,Verified At,Confidence,Notes,Fact,Source Class
GRM-066,E-231,Литтек,операционный масштаб,2026-07-29,Профиль промышленного B2B-производства,"Компания производит и поставляет резинотехнические изделия, работает с паронитом, силиконом, фторопластом и другими материалами; среди сегментов — производители, строительные и пищевые компании",HH,https://spb.hh.ru/employer/5993386,Операционный профиль и клиентские сегменты,MEDIUM,2026-07-29,,,,,,,,,
GRM-066,E-232,Литтек,контакты,2026-07-29,Официальные контакты Литтек,"Опубликованы телефон +7 (812) 509-58-70 и корпоративные email littek@yandex.ru, info@littek.ru, marketing.littek@yandex.ru и cooperation@littek.ru",Официальный сайт,https://littek.ru/contacts,Практический маршрут связи,HIGH,2026-07-29,,,,,,,,,
GRM-066,E-233,Литтек,вакансия,2026-02-05,Руководитель отдела продаж B2B,"Компания ищет руководителя для роста отдела продаж в 2 раза и выше, автоматизации или реорганизации продаж и управления воронкой и командой; указано прямое взаимодействие с собственником",HH,https://spb.hh.ru/vacancy/130055246,S1-сигнал прямой коммерческой задачи,HIGH,2026-07-29,,,,,,,,,
GRM-067,E-234,LEONID GRIVKO,юридические данные,2026-07-29,Оператор официального сайта,Политика конфиденциальности и оферта официального сайта называют оператором и продавцом ООО «ДЕЛОВАЯ МОДА»,Официальный сайт,https://grivko.com/privacy.html,Связь бренда с юридическим лицом,HIGH,2026-07-29,,,,,,,,,
GRM-067,E-235,LEONID GRIVKO,юридические данные,2026-07-29,Реквизиты ООО «ДЕЛОВАЯ МОДА»,"ООО действует; ИНН 9718208989, ОГРН 1227700749210; основной вид деятельности — производство верхней одежды",РБК Компании,https://companies.rbc.ru/id/1227700749210-ooo-delovaya-moda/,Действующий статус и реквизиты,HIGH,2026-07-29,,,,,,,,,
GRM-067,E-236,LEONID GRIVKO,собственник и ЛПР,2026-07-29,Собственник и генеральный директор,Черкасова Ирина Леонидовна указана генеральным директором и единственным учредителем с долей 100%,РБК Компании,https://companies.rbc.ru/id/1227700749210-ooo-delovaya-moda/,Юридический собственник и полномочный ЛПР,HIGH,2026-07-29,,,,,,,,,
GRM-067,E-237,LEONID GRIVKO,бренд и фаундер,2020-12-22,Товарный знак LEONID GRIVKO,Товарный знак №790093 зарегистрирован на Леонида Борисовича Гривко; исключительное право действует до 21.07.2030,РБК Компании / реестр товарных знаков,https://companies.rbc.ru/trademark/790093/leonid-grivko-leonid-grivko/,Связь бренда с фаундером,HIGH,2026-07-29,,,,,,,,,
GRM-067,E-238,LEONID GRIVKO,финансовый масштаб,2024-12-31,Финансовые показатели,"За 2024 год выручка ООО «ДЕЛОВАЯ МОДА» составила 31 812 000 ₽, чистая прибыль — 1 811 000 ₽",РБК Компании,https://companies.rbc.ru/id/1227700749210-ooo-delovaya-moda/,Финансовый масштаб,HIGH,2026-07-29,,,,,,,,,
GRM-067,E-239,LEONID GRIVKO,вакансия,2026-02-15,Коммерческий директор,"Фаундер хочет передать единый контур маркетинга, онлайна и бутика, ответственность за выручку, запуск B2B-опта, CRM, аналитику и AI; цель — снизить ручное управление собственника",HH,https://hh.ru/vacancy/129468122,S1-сигнал прямой коммерческой задачи,HIGH,2026-07-29,,,,,,,,,
GRM-067,E-240,LEONID GRIVKO,контакты,2026-07-29,Официальные контакты,"Оферта публикует телефон +7 (967) 027-32-73, email info@grivko.com и адрес бутика в Москве",Официальный сайт,https://grivko.com/offer.html,Практический корпоративный маршрут связи,HIGH,2026-07-29,,,,,,,,,
